Id;Label;Eccentricity;Closeness Centrality;Betweenness Centrality;Degree;Weighted Degree;Component ID;Modularity Class;Clustering Coefficient;Number of triangles;Eigenvector Centrality;PageRank;Authority;Hub
15380;m791578;4.0;3.3522018851927586;1460.207739159926;3;14.0;0;4;0.0;0;0.007277236433081318;1.4354492675080806E-5;1.01065225E-5;1.01065225E-5
15381;m791610;4.0;3.9118747194653634;0.0;1;4.0;0;3;0.0;0;9.21935883753488E-4;9.00356170844617E-6;5.0532612E-6;5.0532612E-6
15382;m791624;4.0;3.8134257643010323;75.21272302282487;2;15.0;0;6;0.0;0;0.0025152306218103773;1.3133628035762032E-5;7.579892E-6;7.579892E-6
15383;m791655;4.0;2.737968181138098;42447.37272019206;63;371.0;0;4;0.0;0;0.08145095265942887;1.1897217212156201E-4;1.6170436E-4;1.6170436E-4
15384;m791734;4.0;3.028527255498479;4254.342276989973;5;32.0;0;4;0.0;0;0.015605418747067707;2.2721907746273166E-5;1.5159784E-5;1.5159784E-5
15385;m791777;4.0;3.462720063837215;1302.0902322547508;6;47.0;0;4;0.0;0;0.01038023766782438;2.414703387565769E-5;1.7686414E-5;1.7686414E-5
15386;m791779;4.0;3.030322677173208;6370.059214963698;10;74.0;0;0;0.0;0;0.02295732333808777;3.545904136206796E-5;2.7792938E-5;2.7792938E-5
15387;m791849;4.0;3.1325619669841904;5789.487408137572;17;124.0;0;5;0.0;0;0.018946625117079154;4.641453848737587E-5;4.547935E-5;4.547935E-5
15388;m791864;4.0;3.478679367612588;903.2435161979137;5;26.0;0;0;0.0;0;0.010133329661266014;1.644387050510054E-5;1.5159784E-5;1.5159784E-5
15389;m791884;4.0;2.3447708343723503;143449.2842467662;102;805.0;0;4;0.0;0;0.12692601538546094;2.531245528630287E-4;2.6024296E-4;2.6024296E-4
15390;m791922;4.0;3.897411600418932;0.0;1;5.0;0;5;0.0;0;0.0011764377473281753;9.226012663313052E-6;5.0532612E-6;5.0532612E-6
15391;m791931;4.0;3.1727594633684104;2693.289901535765;6;39.0;0;4;0.0;0;0.014159963554168577;2.326484500936311E-5;1.7686414E-5;1.7686414E-5
15392;m791995;4.0;3.3897062490648846;0.0;1;5.0;0;4;0.0;0;0.005171630049623922;1.0313964234558519E-5;5.0532612E-6;5.0532612E-6
15393;m792261;4.0;3.190015460575532;3848.937362891351;9;47.0;0;6;0.0;0;0.0163537049753409;2.495054990424928E-5;2.5266307E-5;2.5266307E-5
15394;m792275;4.0;3.8342726048576132;47.854768657599344;3;20.0;0;1;0.0;0;0.0023676262621551976;1.3631156570103215E-5;1.01065225E-5;1.01065225E-5
15395;m792302;4.0;3.496533838711286;0.0;1;6.0;0;4;0.0;0;0.0043707010433324586;1.1005909028576612E-5;5.0532612E-6;5.0532612E-6
15396;m792327;4.0;3.9429953618273403;0.0;1;7.0;0;5;0.0;0;7.007886729558204E-4;9.311529147958663E-6;5.0532612E-6;5.0532612E-6
15397;m792391;4.0;3.496533838711286;0.0;1;5.0;0;4;0.0;0;0.0043707010433324586;1.0418349295502859E-5;5.0532612E-6;5.0532612E-6
15398;m792403;4.0;3.7211610393496586;315.5093432114791;3;20.0;0;3;0.0;0;0.0038716750597212034;1.4664270346678306E-5;1.01065225E-5;1.01065225E-5
15399;m792442;4.0;3.7085930876265523;141.51716589362795;2;10.0;0;3;0.0;0;0.003248737312065513;1.1289715386853695E-5;7.579892E-6;7.579892E-6
15400;m792449;4.0;3.312902099645903;479.6812587843648;2;14.0;0;3;0.0;0;0.007245959141340884;1.400448889873855E-5;7.579892E-6;7.579892E-6
15401;m792456;4.0;3.7948730736621616;37.9332023817553;3;18.0;0;2;0.0;0;0.003161414152724361;1.3005285518631856E-5;1.01065225E-5;1.01065225E-5
15402;m792492;4.0;3.3357438531744052;1090.8179802178397;4;23.0;0;4;0.0;0;0.009365681985081718;1.6862843166239528E-5;1.2633153E-5;1.2633153E-5
15403;m792505;4.0;3.879257892374445;6.898109448620818;2;9.0;0;0;0.0;0;0.0014980862742125607;1.0421665428166349E-5;7.579892E-6;7.579892E-6
15404;m792545;4.0;3.746695925390255;0.0;1;7.0;0;4;0.0;0;0.0024634005897948875;1.0649326341197683E-5;5.0532612E-6;5.0532612E-6
15405;m792601;4.0;3.3897062490648846;0.0;1;5.0;0;4;0.0;0;0.005171630049623922;1.0313964234558519E-5;5.0532612E-6;5.0532612E-6
15406;m792640;4.0;3.966435589247419;0.0;1;6.0;0;5;0.0;0;4.035054769950209E-4;8.983401743950261E-6;5.0532612E-6;5.0532612E-6
15407;m792746;4.0;3.496533838711286;0.0;1;7.0;0;4;0.0;0;0.0043707010433324586;1.1593468761650367E-5;5.0532612E-6;5.0532612E-6
15408;m792754;4.0;3.936112912074211;0.0;1;8.0;0;5;0.0;0;8.415610464874038E-4;9.511040126504263E-6;5.0532612E-6;5.0532612E-6
15409;m792786;4.0;3.2996359283826244;540.5772119909026;2;9.0;0;4;0.0;0;0.007635030639418806;1.2010692735861917E-5;7.579892E-6;7.579892E-6
15410;m792788;4.0;3.862001895167323;0.0;1;7.0;0;3;0.0;0;0.001387248401849692;1.0749499357428674E-5;5.0532612E-6;5.0532612E-6
15411;m792857;4.0;3.171163532990873;2573.9479965697633;7;56.0;0;4;0.0;0;0.015563619141339129;2.9370923692221982E-5;2.0213045E-5;2.0213045E-5
15412;m792902;4.0;3.861503166924343;0.0;1;5.0;0;4;0.0;0;0.0014324330132506602;9.328923371933346E-6;5.0532612E-6;5.0532612E-6
15413;m792956;4.0;3.9035958306318888;0.0;1;2.0;0;4;0.0;0;0.0011472104850871728;8.095151199187994E-6;5.0532612E-6;5.0532612E-6
15414;m792969;4.0;2.815470550097252;12486.007962216605;12;75.0;0;0;0.0;0;0.026944049634915777;3.5803553104318906E-5;3.2846197E-5;3.2846197E-5
15415;m793033;4.0;3.738317290908184;0.0;1;5.0;0;3;0.0;0;0.0025577768040834386;9.57344351545534E-6;5.0532612E-6;5.0532612E-6
15416;m793141;4.0;3.3210812428307817;2826.7837322831288;14;104.0;0;0;0.0;0;0.017094567858473894;4.006911284566216E-5;3.789946E-5;3.789946E-5
15417;m793187;4.0;3.047379183083138;6524.557311582789;11;46.0;0;2;0.0;0;0.01853523573833617;2.354147360684018E-5;3.0319568E-5;3.0319568E-5
15418;m793227;4.0;3.8934217744750885;0.0;1;6.0;0;5;0.0;0;0.001365221231596147;9.135993709295782E-6;5.0532612E-6;5.0532612E-6
15419;m793239;4.0;3.3897062490648846;0.0;1;7.0;0;4;0.0;0;0.005171630049623922;1.1447329676328292E-5;5.0532612E-6;5.0532612E-6
15420;m793294;4.0;3.179342676175752;3641.0406528422563;9;47.0;0;4;0.0;0;0.01708042726389564;2.525516416499785E-5;2.5266307E-5;2.5266307E-5
15421;m793393;4.0;3.911974465113959;0.0;1;5.0;0;4;0.0;0;9.966713588799574E-4;9.162288213069861E-6;5.0532612E-6;5.0532612E-6
15422;m793480;4.0;3.6041593935464564;361.1563364800104;6;32.0;0;2;0.0;0;0.009131225141373702;1.748352888485449E-5;1.7686414E-5;1.7686414E-5
15423;m793532;4.0;3.2996359283826244;540.5772119909026;2;12.0;0;4;0.0;0;0.007635030639418806;1.3596740422069348E-5;7.579892E-6;7.579892E-6
15424;m793558;4.0;3.6581217894369358;341.72121622969405;5;27.0;0;2;0.0;0;0.007206592781273634;1.6391816492131507E-5;1.5159784E-5;1.5159784E-5
15425;m793580;4.0;2.856665502967433;11536.072739451909;20;127.0;0;4;0.0;0;0.03634272554620235;5.002569075406555E-5;5.3059244E-5;5.3059244E-5
15426;m793588;4.0;3.8961149069871825;0.0;1;8.0;0;3;0.0;0;0.001256277978829051;9.848209281355591E-6;5.0532612E-6;5.0532612E-6
15427;m793596;4.0;3.7654481073263177;0.0;1;5.0;0;4;0.0;0;0.0020256683224652732;1.071110043383653E-5;5.0532612E-6;5.0532612E-6
15428;m793616;4.0;3.496533838711286;0.0;1;4.0;0;4;0.0;0;0.0043707010433324586;9.830789562429104E-6;5.0532612E-6;5.0532612E-6
15429;m793661;4.0;2.7436536831080742;23741.27675861963;26;191.0;0;4;0.0;0;0.04386206319767219;7.393452806860585E-5;6.821903E-5;6.821903E-5
15430;m793751;4.0;3.496533838711286;0.0;1;6.0;0;4;0.0;0;0.0043707010433324586;1.1005909028576612E-5;5.0532612E-6;5.0532612E-6
15431;m793766;4.0;2.5939354645653583;71959.97926719023;90;599.0;0;5;0.0;0;0.10010047083394667;1.814722262336E-4;2.2992339E-4;2.2992339E-4
15432;m793790;4.0;3.896513889581567;0.0;1;8.0;0;1;0.0;0;0.0011352974450420268;1.0397294179126948E-5;5.0532612E-6;5.0532612E-6
15433;m793793;4.0;3.3669642411849785;181.23760771662953;2;7.0;0;4;0.0;0;0.006318840534711097;1.0409799930896565E-5;7.579892E-6;7.579892E-6
15434;m793855;4.0;3.7965687496882947;12.436060227049104;3;16.0;0;2;0.0;0;0.004016108323069332;1.1744332464228282E-5;1.01065225E-5;1.01065225E-5
15435;m793866;4.0;3.8860405964789786;0.0;1;6.0;0;4;0.0;0;0.0013487089981498448;9.327723616879372E-6;5.0532612E-6;5.0532612E-6
15436;m793945;4.0;3.43409306269014;270.9416366227231;2;11.0;0;4;0.0;0;0.006009744376318528;1.2620915086240603E-5;7.579892E-6;7.579892E-6
15437;m793969;4.0;3.961548052466211;0.0;1;5.0;0;5;0.0;0;4.338099388707487E-4;8.880497681459107E-6;5.0532612E-6;5.0532612E-6
15438;m793988;4.0;3.3107076953767893;1607.9044038191907;6;25.0;0;6;0.0;0;0.011863696455392776;1.6784957547440496E-5;1.7686414E-5;1.7686414E-5
15439;m794005;4.0;3.263528003590843;5174.048876089927;14;88.0;0;3;0.0;0;0.0202227849814094;3.680474270579251E-5;3.789946E-5;3.789946E-5
15440;m794268;4.0;3.7935763802304123;0.0;1;8.0;0;4;0.0;0;0.0021656089442577916;1.0678693489065835E-5;5.0532612E-6;5.0532612E-6
15441;m794341;4.0;3.1280734127973666;5024.379778247581;14;77.0;0;2;0.0;0;0.02472028312551379;3.305321054871276E-5;3.789946E-5;3.789946E-5
15442;m794361;4.0;3.2525559822452745;814.9963755421296;3;20.0;0;0;0.0;0;0.009978112547536807;1.566398171659454E-5;1.01065225E-5;1.01065225E-5
15443;m794382;4.0;3.1412398384120492;5510.542258102944;12;54.0;0;5;0.0;0;0.019674229513757194;2.6759788129086464E-5;3.2846197E-5;3.2846197E-5
15444;m794561;4.0;3.226821604907486;8793.924510036688;29;69.0;0;5;0.0;0;0.03656005885588383;2.8150259916273288E-5;7.579892E-5;7.579892E-5
15445;m794604;4.0;3.195601216896913;2241.602845833255;4;32.0;0;3;0.0;0;0.01102403382829046;2.12069273966886E-5;1.2633153E-5;1.2633153E-5
15446;m794670;4.0;3.9261383472146028;0.0;1;6.0;0;3;0.0;0;6.221730697241492E-4;1.0419399857929816E-5;5.0532612E-6;5.0532612E-6
15447;m794684;4.0;3.1364520472794375;3693.59469458654;11;59.0;0;3;0.0;0;0.01801311617891156;2.6491133258518347E-5;3.0319568E-5;3.0319568E-5
15448;m794686;4.0;3.843149967582664;0.0;1;4.0;0;2;0.0;0;0.0016086595645250614;8.949617435254568E-6;5.0532612E-6;5.0532612E-6
15449;m794698;4.0;3.6987182684155404;0.0;1;4.0;0;0;0.0;0;0.003054294308151632;8.93483278230536E-6;5.0532612E-6;5.0532612E-6
15450;m794703;4.0;2.948930227918807;14956.199315176176;27;111.0;0;3;0.0;0;0.037450277495051656;4.288625630149026E-5;7.074566E-5;7.074566E-5
15451;m794748;4.0;3.07431050820408;16985.464887583188;42;206.0;0;3;0.0;0;0.0474588609293533;6.919196611661738E-5;1.0864512E-4;1.0864512E-4
15452;m794936;4.0;3.8514288564161387;0.0;1;4.0;0;2;0.0;0;0.001611936098666054;8.823185365357009E-6;5.0532612E-6;5.0532612E-6
15453;m795013;4.0;3.3897062490648846;0.0;1;6.0;0;4;0.0;0;0.005171630049623922;1.0880646955443406E-5;5.0532612E-6;5.0532612E-6
15454;m795062;4.0;3.3897062490648846;0.0;1;5.0;0;4;0.0;0;0.005171630049623922;1.0313964234558519E-5;5.0532612E-6;5.0532612E-6
15455;m795100;4.0;2.8497830532143036;21004.057304442907;35;229.0;0;3;0.0;0;0.04779933656952528;7.882651816762225E-5;9.09587E-5;9.09587E-5
15456;m795114;4.0;3.9157647997606104;0.0;1;8.0;0;6;0.0;0;8.69958942842007E-4;1.0699862613499379E-5;5.0532612E-6;5.0532612E-6
15457;m795134;4.0;3.896513889581567;0.0;1;7.0;0;1;0.0;0;0.0011352974450420268;1.003270123550284E-5;5.0532612E-6;5.0532612E-6
15458;m795198;4.0;2.55114458131764;68052.42724347374;69;428.0;0;5;0.0;0;0.08451332993543602;1.3760214656937536E-4;1.7686415E-4;1.7686415E-4
15459;m795287;4.0;2.9116253553438733;16956.848365439655;26;88.0;0;2;0.0;0;0.04364999747754737;3.6618532603721096E-5;6.821903E-5;6.821903E-5
15460;m795290;4.0;3.85013216298439;0.0;1;6.0;0;5;0.0;0;0.0017425713941591086;9.472448525085123E-6;5.0532612E-6;5.0532612E-6
15461;m795504;4.0;3.8684853623260684;0.0;1;6.0;0;2;0.0;0;0.0015384276705440387;9.41374037452728E-6;5.0532612E-6;5.0532612E-6
15462;m795584;4.0;3.725649593536482;31.73957379685214;2;10.0;0;4;0.0;0;0.0031572547297827607;1.0961799324047781E-5;7.579892E-6;7.579892E-6
15463;m795628;4.0;3.8786594184828687;0.0;1;6.0;0;2;0.0;0;0.0013985333846944963;9.316666132397128E-6;5.0532612E-6;5.0532612E-6
15464;m795681;4.0;3.390005486010673;3133.2707082247816;18;111.0;0;5;0.0;0;0.01763648779534602;4.050595186067058E-5;4.8005983E-5;4.8005983E-5
15465;m795770;4.0;2.3034761358535736;156417.97216301571;107;920.0;0;4;0.0;0;0.13345956354879845;2.880719879990506E-4;2.7287612E-4;2.7287612E-4
15466;m795773;4.0;3.862001895167323;0.0;1;7.0;0;3;0.0;0;0.001387248401849692;1.0749499357428674E-5;5.0532612E-6;5.0532612E-6
15467;m795800;4.0;3.496533838711286;0.0;1;6.0;0;4;0.0;0;0.0043707010433324586;1.1005909028576612E-5;5.0532612E-6;5.0532612E-6
15468;m795850;4.0;2.9124233205326417;9899.328400140337;17;101.0;0;4;0.0;0;0.029300262127811384;4.182658626236155E-5;4.547935E-5;4.547935E-5
15469;m795871;4.0;3.0351104683058203;6053.921226100274;10;50.0;0;4;0.0;0;0.02254543365419256;2.6874797308796158E-5;2.7792938E-5;2.7792938E-5
15470;m796009;4.0;3.8288863398334247;0.0;1;7.0;0;4;0.0;0;0.0019338116894115904;9.774707641909329E-6;5.0532612E-6;5.0532612E-6
15471;m796162;4.0;3.862001895167323;0.0;1;4.0;0;3;0.0;0;0.001387248401849692;9.34852133144528E-6;5.0532612E-6;5.0532612E-6
15472;m796237;4.0;2.7795621166026634;35325.506631796285;55;311.0;0;5;0.0;0;0.07208289053816792;9.93819398523011E-5;1.4149131E-4;1.4149131E-4
15473;m796288;4.0;3.8934217744750885;0.0;1;6.0;0;5;0.0;0;0.001365221231596147;9.135993709295782E-6;5.0532612E-6;5.0532612E-6
15474;m796299;4.0;3.926537329808987;0.0;1;7.0;0;5;0.0;0;8.904776463975789E-4;9.517354303660789E-6;5.0532612E-6;5.0532612E-6
15475;m796386;4.0;3.624706997157249;149.40780311874994;2;7.0;0;4;0.0;0;0.004458706256487365;1.0165786760524302E-5;7.579892E-6;7.579892E-6
15476;m796473;4.0;3.2235299985038153;2649.0365566765454;10;35.0;0;2;0.0;0;0.016270852945798265;1.8972838196325425E-5;2.7792938E-5;2.7792938E-5
15477;m796593;4.0;3.9550645853074657;0.0;1;6.0;0;5;0.0;0;5.033218545627913E-4;9.15717458803388E-6;5.0532612E-6;5.0532612E-6
15478;m796616;4.0;3.716871976460027;63.37659518558409;2;12.0;0;3;0.0;0;0.0032554383951296124;1.1902119986588623E-5;7.579892E-6;7.579892E-6
15479;m796625;4.0;3.0793975362824795;7178.703277257506;15;78.0;0;4;0.0;0;0.02479844187111026;3.554363901205724E-5;4.042609E-5;4.042609E-5
15480;m796751;4.0;3.781806393696075;40.69692002455025;3;14.0;0;5;0.0;0;0.0033227054473389684;1.153761164195528E-5;1.01065225E-5;1.01065225E-5
15481;m796770;4.0;3.496533838711286;0.0;1;4.0;0;4;0.0;0;0.0043707010433324586;9.830789562429104E-6;5.0532612E-6;5.0532612E-6
15482;m796782;4.0;3.123385367313351;5101.252229325359;10;70.0;0;4;0.0;0;0.015463449150790731;3.1607075971937E-5;2.7792938E-5;2.7792938E-5
15483;m796859;4.0;3.7239539175103484;57.04165333308043;3;11.0;0;4;0.0;0;0.004334462446879537;1.0861594382063411E-5;1.01065225E-5;1.01065225E-5
15484;m796902;4.0;3.3897062490648846;0.0;1;8.0;0;4;0.0;0;0.005171630049623922;1.201401239721318E-5;5.0532612E-6;5.0532612E-6
15485;m796950;4.0;3.496533838711286;0.0;1;5.0;0;4;0.0;0;0.0043707010433324586;1.0418349295502859E-5;5.0532612E-6;5.0532612E-6
15486;m797024;4.0;3.799162136551793;0.0;1;6.0;0;3;0.0;0;0.002074329091716966;9.67240139220002E-6;5.0532612E-6;5.0532612E-6
15487;m797043;4.0;3.948880355094509;0.0;1;5.0;0;3;0.0;0;5.147537670426451E-4;9.273992899612012E-6;5.0532612E-6;5.0532612E-6
15488;m797095;4.0;3.895217196149818;0.0;1;4.0;0;2;0.0;0;9.370526081226856E-4;9.24450425126808E-6;5.0532612E-6;5.0532612E-6
15489;m797096;4.0;3.826392698618523;0.0;1;6.0;0;3;0.0;0;0.0019007929918472063;9.415283286767791E-6;5.0532612E-6;5.0532612E-6
15490;m797199;4.0;3.9012019350655827;0.0;1;4.0;0;2;0.0;0;0.0011383744088078944;8.71993337694792E-6;5.0532612E-6;5.0532612E-6
15491;m797208;4.0;3.7654481073263177;0.0;1;2.0;0;4;0.0;0;0.0020256683224652732;8.772770551615062E-6;5.0532612E-6;5.0532612E-6
15492;m797314;4.0;3.276794174854122;1120.6979953567256;4;23.0;0;4;0.0;0;0.010189631318543696;1.71111727564987E-5;1.2633153E-5;1.2633153E-5
15493;m797409;4.0;3.7935763802304123;0.0;1;5.0;0;4;0.0;0;0.0021656089442577916;9.479389916966428E-6;5.0532612E-6;5.0532612E-6
15494;m797505;4.0;3.3145977756720364;1160.2140365299151;4;17.0;0;4;0.0;0;0.009364629579261891;1.4384675800072863E-5;1.2633153E-5;1.2633153E-5
15495;m797719;4.0;3.5695476534836166;583.2771375004883;4;27.0;0;0;0.0;0;0.006585991803517854;1.7158298638205616E-5;1.2633153E-5;1.2633153E-5
15496;m797722;4.0;3.9009026981197947;0.0;1;2.0;0;4;0.0;0;0.0011369867645637714;8.202783675999393E-6;5.0532612E-6;5.0532612E-6
15497;m797723;4.0;3.4545409206523368;742.9908921395993;7;40.0;0;4;0.0;0;0.011640947704158518;2.0157825176021836E-5;2.0213045E-5;2.0213045E-5
15498;m797755;4.0;3.2365966784699016;979.0348543044284;4;22.0;0;0;0.0;0;0.011101472318969303;1.569848871857757E-5;1.2633153E-5;1.2633153E-5
15499;m797757;4.0;3.895217196149818;0.0;1;4.0;0;2;0.0;0;9.370526081226856E-4;9.24450425126808E-6;5.0532612E-6;5.0532612E-6
15500;m797787;4.0;3.6713879607002147;77.22385164840918;3;22.0;0;0;0.0;0;0.005450550025904167;1.4471522176972595E-5;1.01065225E-5;1.01065225E-5
15501;m797805;4.0;3.7835020697222084;53.79876589289339;2;11.0;0;4;0.0;0;0.0028766192045278946;1.1518819075656284E-5;7.579892E-6;7.579892E-6
15502;m797866;4.0;3.7654481073263177;0.0;1;6.0;0;4;0.0;0;0.0020256683224652732;1.1357210394577018E-5;5.0532612E-6;5.0532612E-6
15503;m798012;4.0;3.3249713231260287;676.0695156324915;2;9.0;0;4;0.0;0;0.007197298372089195;1.2898404077520475E-5;7.579892E-6;7.579892E-6
15504;m798049;4.0;3.7654481073263177;0.0;1;5.0;0;4;0.0;0;0.0020256683224652732;1.071110043383653E-5;5.0532612E-6;5.0532612E-6
15505;m798104;4.0;3.6835569298289363;113.1299669112097;3;15.0;0;4;0.0;0;0.005174406096209819;1.2727222519895138E-5;1.01065225E-5;1.01065225E-5
15506;m798114;4.0;3.6888434492045286;186.76057693348415;2;7.0;0;4;0.0;0;0.003458101335715934;1.0621143293414324E-5;7.579892E-6;7.579892E-6
15507;m798131;4.0;3.3453194354396287;699.6459816838793;3;18.0;0;0;0.0;0;0.008922993278081355;1.5206659849496452E-5;1.01065225E-5;1.01065225E-5
15508;m798149;4.0;3.3395341878210565;994.2206827050302;3;22.0;0;4;0.0;0;0.008999710577385142;1.777259545593843E-5;1.01065225E-5;1.01065225E-5
15509;m798162;4.0;3.7475936362276197;0.0;1;5.0;0;0;0.0;0;0.0025958564287983047;9.328474401894371E-6;5.0532612E-6;5.0532612E-6
15510;m798239;4.0;3.1405416188718767;4254.658564278231;8;57.0;0;4;0.0;0;0.016615224686213074;2.9996127762483917E-5;2.2739676E-5;2.2739676E-5
15511;m798386;4.0;3.3342476684454643;1693.5619424017664;9;38.0;0;6;0.0;0;0.012412626585593415;1.9705330586583585E-5;2.5266307E-5;2.5266307E-5
15512;m798449;4.0;3.694528951174505;262.2065274714751;3;11.0;0;3;0.0;0;0.0046291475121844426;1.1371569448507545E-5;1.01065225E-5;1.01065225E-5
15513;m798466;4.0;3.6838561667747243;156.8367198432908;5;9.0;0;2;0.0;0;0.006567178440838341;1.0213723944478197E-5;1.5159784E-5;1.5159784E-5
15514;m798526;4.0;3.496533838711286;0.0;1;4.0;0;4;0.0;0;0.0043707010433324586;9.830789562429104E-6;5.0532612E-6;5.0532612E-6
15515;m798568;4.0;3.240586504413745;2079.974355929814;10;38.0;0;3;0.0;0;0.01566780165487682;2.0210933915073102E-5;2.7792938E-5;2.7792938E-5
15516;m798570;4.0;3.8934217744750885;0.0;1;6.0;0;5;0.0;0;0.001365221231596147;9.135993709295782E-6;5.0532612E-6;5.0532612E-6
15517;m798596;4.0;3.6603161937060498;82.6419278788518;2;2.0;0;1;0.0;0;0.0042574440083388764;8.19300971832843E-6;7.579892E-6;7.579892E-6
15518;m798621;4.0;2.9337688893322027;16643.59057188257;29;128.0;0;2;0.0;0;0.041909473149280146;4.925301816071916E-5;7.579892E-5;7.579892E-5
15519;m798694;4.0;3.1755523415291007;4680.213947770179;8;39.0;0;3;0.0;0;0.015032172551983325;2.2479104282556565E-5;2.2739676E-5;2.2739676E-5
15520;m798755;4.0;3.8041494189815968;47.3952270790038;2;11.0;0;1;0.0;0;0.0026538171530764787;1.1380664558646986E-5;7.579892E-6;7.579892E-6
15521;m798897;4.0;3.5415191262281183;227.45899198321445;4;28.0;0;2;0.0;0;0.008568960250842817;1.6476271700130926E-5;1.2633153E-5;1.2633153E-5
15522;m798898;4.0;3.240785995710937;2077.538589513163;6;28.0;0;4;0.0;0;0.01322182235099756;1.8893370984108183E-5;1.7686414E-5;1.7686414E-5
15523;m798902;4.0;3.496533838711286;0.0;1;3.0;0;4;0.0;0;0.0043707010433324586;9.243229829355348E-6;5.0532612E-6;5.0532612E-6
15524;m798958;4.0;3.718467906837564;347.7176657375601;4;25.0;0;3;0.0;0;0.004255839157415192;1.6184714647993153E-5;1.2633153E-5;1.2633153E-5
15525;m798997;4.0;3.067128821505162;4937.591286555227;19;127.0;0;5;0.0;0;0.025996011708105202;4.569730338508628E-5;5.0532613E-5;5.0532613E-5
15526;m799042;4.0;3.5973766894419232;882.5903111729713;7;41.0;0;3;0.0;0;0.007849986021991393;2.1319340526093546E-5;2.0213045E-5;2.0213045E-5
15527;m799384;4.0;3.3897062490648846;0.0;1;6.0;0;4;0.0;0;0.005171630049623922;1.0880646955443406E-5;5.0532612E-6;5.0532612E-6
15528;m799391;4.0;3.672086180240387;150.31064848987356;2;11.0;0;4;0.0;0;0.0038499600526827864;1.2870564562709672E-5;7.579892E-6;7.579892E-6
15529;m799414;4.0;3.2369956610642863;2261.6690300322157;6;49.0;0;3;0.0;0;0.01165969354559028;2.6107942881679396E-5;1.7686414E-5;1.7686414E-5
15530;m799451;4.0;3.911974465113959;0.0;1;3.0;0;4;0.0;0;9.966713588799574E-4;8.489593179895551E-6;5.0532612E-6;5.0532612E-6
15531;m799458;4.0;3.162385915914418;4464.96929956935;13;60.0;0;2;0.0;0;0.021977955387982574;2.7929645695392295E-5;3.537283E-5;3.537283E-5
15532;m799493;4.0;3.8936212657722806;0.0;1;6.0;0;5;0.0;0;0.0011952137146130585;9.455881137887252E-6;5.0532612E-6;5.0532612E-6
15533;m799503;4.0;3.8743703555932374;10.155126401780965;3;14.0;0;3;0.0;0;0.002116206539578021;1.1443104507384509E-5;1.01065225E-5;1.01065225E-5
15534;m799526;4.0;3.8568151214403272;0.0;1;5.0;0;3;0.0;0;0.0014551914994600647;9.527487535145754E-6;5.0532612E-6;5.0532612E-6
15535;m799532;4.0;2.6965737369707248;55346.03639995095;95;627.0;0;5;0.0;0;0.09453836529847207;1.8419459512005533E-4;2.4255655E-4;2.4255655E-4
15536;m799616;4.0;3.1057303875118447;3126.172903394673;8;37.0;0;4;0.0;0;0.01671508746969193;1.993567913563648E-5;2.2739676E-5;2.2739676E-5
15537;m799674;4.0;3.738317290908184;0.0;1;8.0;0;3;0.0;0;0.0025577768040834386;1.0829179246648095E-5;5.0532612E-6;5.0532612E-6
15538;m799718;4.0;3.138646451548551;5687.568667376272;11;71.0;0;6;0.0;0;0.018953143020986215;3.258934875636186E-5;3.0319568E-5;3.0319568E-5
15539;m799730;4.0;3.4523465163832228;215.9529927563093;3;21.0;0;4;0.0;0;0.006497072972112572;1.537556972366686E-5;1.01065225E-5;1.01065225E-5
15540;m799753;4.0;3.9698269412996856;0.0;1;1.0;0;5;0.0;0;3.545950925773422E-4;7.725914711983583E-6;5.0532612E-6;5.0532612E-6
15541;m799764;4.0;3.9320233404817713;0.0;1;7.0;0;5;0.0;0;8.01835007329884E-4;9.67357045967459E-6;5.0532612E-6;5.0532612E-6
15542;m799845;4.0;3.3897062490648846;0.0;1;3.0;0;4;0.0;0;0.005171630049623922;9.180598792788745E-6;5.0532612E-6;5.0532612E-6
15543;m799851;4.0;3.147224577327814;3912.6359068263273;5;30.0;0;4;0.0;0;0.01314224966080558;2.2268190850598747E-5;1.5159784E-5;1.5159784E-5
